osm_id,type,name,shop,amenity,brand,addr.street,addr.housenumber,addr.city,addr.postcode,lon,lat
510535383,fast_food,A&W,NA,fast_food,A&W,Ogilvie Road,2016,NA,NA,-75.6034843116391,45.437267343709806
510535386,cafe,Tim Hortons,NA,cafe,Tim Hortons,Ogilvie Road,2016,NA,NA,-75.60336186356868,45.43708041824838
510535388,fast_food,Firehouse Subs,NA,fast_food,Firehouse Subs,Ogilvie Road,2014,NA,K1J 7N9,-75.60383492404583,45.43705127924709
510535390,fast_food,Barburrito,NA,fast_food,NA,Ogilvie Road,2014,NA,NA,-75.60374878977781,45.436932599960876
510535395,fast_food,Thaï Express,NA,fast_food,Thaï Express,Ogilvie Road,2014,NA,NA,-75.6036530104777,45.4368017471021
512189259,cafe,Tavern on the Hill,NA,cafe,NA,Alexandra Bridge,1223,NA,NA,-75.69910088997513,45.428388761792284
522215329,convenience,Petro-Canada,convenience,NA,Petro-Canada,Robertson Road,1881,NA,K2H 5B7,-75.82137989769369,45.32738151114408
522215331,convenience,Neighbours Coffee,convenience,NA,NA,Eagleson Road,500,NA,NA,-75.87000238342424,45.29034207170947
522215332,convenience,Petro Serve,convenience,NA,NA,Robertson Road,2050,NA,NA,-75.8296750975218,45.32318825228154
522215335,convenience,Circle K,convenience,NA,Circle K,Robertson Road,1856,NA,K2H 5B8,-75.81974539430941,45.32713655245613
524643792,fast_food,A&W,NA,fast_food,A&W,Heron Road,1660,NA,NA,-75.64396265061583,45.37993169981449
525462809,convenience,Quickie,convenience,NA,NA,Bank Street,4505,NA,NA,-75.59943177239866,45.33144489325008
525462811,convenience,Drummonds,convenience,NA,NA,Merivale Road,1925,NA,K2G 1E7,-75.72052427749054,45.3296746429081
528170403,cafe,Real Fruit Bubble Tea,NA,cafe,Real Fruit Bubble Tea,Place-d'Orléans Drive,110,NA,K1C 2L9,-75.51706888930657,45.4781262832372
528200978,fast_food,Booster Juice,NA,fast_food,Booster Juice,Place-d'Orléans Drive,110,NA,NA,-75.51489196736121,45.47791548951743
533298637,restaurant,Red Dot Cafe,NA,restaurant,NA,Osgoode Main Street,5673,NA,K0A 2W0,-75.6015169539793,45.15002710615586
533298640,supermarket,Foodland,supermarket,NA,Foodland,Osgoode Main Street,5669,NA,NA,-75.60201002452511,45.149667927595665
536141783,restaurant,All Seasons restaurant,NA,restaurant,NA,Cyrville Road,1460,NA,NA,-75.61926126263074,45.41997047404202
537538732,fast_food,Pizza Pizza,NA,fast_food,Pizza Pizza,Stittsville Main Street,1250,NA,K2S 1S9,-75.93161951635295,45.26861595037142
538876147,fast_food,Subway,NA,fast_food,Subway,Stittsville Main Street,1261,NA,K2S 2E4,-75.92895368466034,45.26709850798057
538876148,restaurant,Pham Le Kitchen,NA,restaurant,NA,Stittsville Main Street,1261,NA,K2S 2E4,-75.92888350479973,45.267139446985546
538876149,fast_food,Little Caesars,NA,fast_food,Little Caesars,Stittsville Main Street,1261,NA,K2S 2E4,-75.9288250587925,45.26717353751165
538876150,restaurant,Hurley's Grill,NA,restaurant,NA,Stittsville Main Street,1261,NA,K2S 2E4,-75.92873253228946,45.267246682523925
538876154,fast_food,Quesada,NA,fast_food,Quesada,Stittsville Main Street,1261,NA,K2S 2E4,-75.9286145406843,45.26729750332918
538876157,restaurant,Sushi Sama,NA,restaurant,NA,Stittsville Main Street,1261,NA,K2S 2E4,-75.92833589938543,45.26754189700605
545360475,restaurant,Willys Pizza,NA,restaurant,NA,Richmond Road,1315,NA,NA,-75.78578447533057,45.36820079609699
545542947,restaurant,New Hong Shing,NA,restaurant,NA,Greenbank Road,285,NA,K2H 8K9,-75.7776024654303,45.32419619773406
545542950,restaurant,Parti Pizza,NA,restaurant,NA,Greenbank Road,267,NA,K2H 8K9,-75.77774023110854,45.32444743191805
545573639,bar,The Brass Monkey,NA,bar,NA,Greenbank Road,250,NA,K2H 8X4,-75.77983327958518,45.32535784590478
545573640,restaurant,Authentic Vietnamese Pho House,NA,restaurant,NA,Greenbank Road,250,NA,K2H 8X4,-75.7797157093766,45.32543687727133
545573641,fast_food,Pizza Corner,NA,fast_food,NA,Greenbank Road,250,NA,K2H 8X4,-75.77965014453366,45.325455859097325
545573642,cafe,Tim Hortons,NA,cafe,Tim Hortons,Greenbank Road,250,NA,K2H 8X4,-75.77951305728176,45.325498429567254
545573657,restaurant,Fitz's Classic Grill,NA,restaurant,NA,Greenbank Road,250,NA,K2H 8X4,-75.7800373685276,45.325274284424935
545573661,restaurant,Bella's Boys Italian Kitchen,NA,restaurant,NA,Greenbank Road,250,NA,K2H 8X4,-75.78053359979661,45.32506435192726
545573732,restaurant,Ottawa Shawarma,NA,restaurant,NA,Greenbank Road,250,NA,K2H 8X4,-75.77936325519967,45.3243339478755
545573753,fast_food,Subway,NA,fast_food,Subway,Greenbank Road,250,NA,K2H 8X4,-75.77911352557346,45.324423371366976
548035599,greengrocer,Upland AFRI & Caribbean Stote,greengrocer,NA,NA,Merivale Road,1036,NA,NA,-75.73361274618392,45.3788264044528
549656092,fast_food,The Curry Palace,NA,fast_food,NA,Gladstone Avenue,569,NA,NA,-75.70045557911494,45.40951142351016
549656202,restaurant,The Noodle House,NA,restaurant,NA,Gladstone Avenue,775,NA,NA,-75.70655515618658,45.40691192977091
551780127,supermarket,FreshCo,supermarket,NA,FreshCo,Merivale Road,1595,NA,K2G 3J4,-75.7327354247046,45.352785887280874
551780151,restaurant,World Burgers,NA,restaurant,NA,Merivale Road,1651,NA,K2G 3K2,-75.73161164610131,45.35090185838707
551780152,restaurant,168 Sushi,NA,restaurant,NA,Merivale Road,1651,NA,K2G 3K2,-75.73142169245985,45.350922154953864
551943407,restaurant,Nando's,NA,restaurant,Nando's,Merivale Road,1461,NA,K2E 5N9,-75.73362679609215,45.36157194097609
551943409,restaurant,Colonnade Pizza,NA,restaurant,NA,Merivale Road,1463,NA,K2E 5N9,-75.73311955982109,45.36133822525207
551943411,fast_food,Day Day Fast Food,NA,fast_food,NA,Merivale Road,1465,NA,K2E 5N9,-75.73343251216845,45.3601049475198
551943412,supermarket,Bulk Barn,supermarket,NA,Bulk Barn,Merivale Road,1465,NA,K2E 5N9,-75.73333219862049,45.36015987032427
551943413,restaurant,Hockey Sushi,NA,restaurant,NA,Merivale Road,1465,NA,K2E 5N9,-75.73347346176035,45.3600364681934
551950055,supermarket,Bulk Barn,supermarket,NA,Bulk Barn,Carling Avenue,2148,NA,K2A 1H1,-75.76888548535062,45.36926321350959
551950057,restaurant,Swiss Chalet,NA,restaurant,Swiss Chalet,Carling Avenue,2150,NA,K2A 1H1,-75.76895032805275,45.37051490337076
553281883,fast_food,McDonald's,NA,fast_food,McDonald's,March Road,886,NA,NA,-75.93647662189221,45.358802899928236
556036335,convenience,The Harbour Store,convenience,NA,NA,Fitzroy Street,2391,NA,NA,-76.21503255889706,45.471466458627376
557128319,restaurant,Mano City Pizza,NA,restaurant,NA,Manotick Main Street,5511,NA,K4M 1B2,-75.68622865127598,45.227150701872
557128320,fast_food,Subway,NA,fast_food,Subway,Manotick Main Street,5511,NA,K4M 1A3,-75.68628819675746,45.227196097339274
557128321,convenience,Circle K,convenience,NA,Circle K,Manotick Main Street,5511,NA,K4M 1A7,-75.68636760176175,45.22725660102404
557674240,pub,Cheshire Cat Pub,NA,pub,NA,Richardson Side Road,2193,NA,NA,-75.97181771246359,45.293637934373535
558167622,restaurant,Lighthouse,NA,restaurant,NA,Bayview Drive,655,NA,NA,-76.09438606860387,45.50953907394871
558418651,fast_food,Dagwoods,NA,fast_food,NA,Klondike Road,1106,NA,K2K 0G1,-75.93213933054041,45.353784557399905
558418652,restaurant,Freshii,NA,restaurant,Freshii,Klondike Road,1106,NA,K2K 0G1,-75.93204390037366,45.35384459970661
558418655,restaurant,Flavours of Kerala,NA,restaurant,NA,Klondike Road,1104,NA,K2K 0G1,-75.93320319052907,45.35411390846813
558418656,fast_food,Willy's Pizza,NA,fast_food,NA,Klondike Road,1104,NA,K2K 0G1,-75.93313899753738,45.35415470129164
559142241,cafe,The Bay Café,NA,cafe,NA,Constance Bay Road,131,Ottawa,K0A 3M0,-76.07432969935478,45.4859180989356
560136806,restaurant,Heart and Soul Café,NA,restaurant,NA,Dunrobin Road,2741,NA,NA,-76.0200886230041,45.42158772300757
560428766,restaurant,The New Rideau Restaurant,NA,restaurant,NA,Merlyn Wilson Road,7780,NA,NA,-75.6836172768308,45.05113066331888
560812572,restaurant,CreekSide Bar & Grill,NA,restaurant,NA,Manotick Main Street,5511,NA,NA,-75.68603009809786,45.226999451434956
560871110,fast_food,Pizza Pizza,NA,fast_food,Pizza Pizza,Beaverwood Road,1160,NA,K4M 1A8,-75.68369642997615,45.223688237168865
560871136,restaurant,Viet Express,NA,restaurant,NA,Beaverwood Road,1160,NA,K4M 1A7,-75.68486449834202,45.223723248775876
560871152,restaurant,Babbos,NA,restaurant,NA,Beaverwood Road,1160,NA,K4M 1A2,-75.6848935804255,45.22376794166992
561087172,convenience,Food Village,convenience,NA,NA,Meadowlands Drive,888,NA,NA,-75.7023251391112,45.36692408417134
561087180,fast_food,McDonald's,NA,fast_food,McDonald's,Meadowlands Drive,888,NA,NA,-75.70205005361808,45.367186391239485
561138178,restaurant,Riverside Pizzeria,NA,restaurant,NA,Riverside Drive,3679,NA,K1V 1G8,-75.69036875803158,45.34356749525662
562117353,fast_food,Popeyes,NA,fast_food,Popeyes,Richmond Road,1495,NA,NA,-75.79085082536614,45.36319964180927
562117354,fast_food,Shawarma Garlic & Onion,NA,fast_food,NA,Richmond Road,1315,NA,NA,-75.79058047350017,45.363311862888295
562117357,fast_food,Gabriel Pizza,NA,fast_food,Gabriel Pizza,Richmond Road,1355,NA,NA,-75.78768601607761,45.36680475671037
562117358,restaurant,Cora,NA,restaurant,Cora,Richmond Road,1355,NA,NA,-75.7874439864569,45.36694923108703
565106778,fast_food,Subway,NA,fast_food,Subway,Richmond Road,911,NA,NA,-75.77484135700614,45.37831330042166
565106784,restaurant,Lorenzo Bar & Grill,NA,restaurant,NA,Richmond Road,911,NA,NA,-75.7746530005597,45.37849040052476
566237517,cafe,The Grounds Café,NA,cafe,NA,Hazeldean Road,5703,NA,NA,-75.91270573330962,45.285469074692564
566237525,restaurant,The Keg,NA,restaurant,The Keg,Huntmar Drive,15,NA,NA,-75.91267049390954,45.283213449660686
566237533,convenience,On the Run,convenience,NA,On the Run,Hazeldean Road,5943,NA,NA,-75.923915997622,45.276055526183214
566452284,cafe,Starbucks,NA,cafe,Starbucks,Riocan Avenue,125,NA,K2J 5G5,-75.73963478926042,45.26982041397671
566753801,cafe,Second Cup,NA,cafe,Second Cup,Hazeldean Road,486,NA,NA,-75.8906396851858,45.296284258790514
566753807,restaurant,The Burbs,NA,restaurant,NA,Hazeldean Road,501,NA,K2L 1V6,-75.89324856155514,45.29595429434706
567226636,restaurant,Via Cibo,NA,restaurant,NA,Earl Grey Drive,120,NA,NA,-75.91449976865894,45.309515861784526
567226637,fast_food,Extreme Pita,NA,fast_food,Extreme Pita,Earl Grey Drive,510,NA,NA,-75.91233255254848,45.30998867012308
567226639,fast_food,Pizza Pizza,NA,fast_food,Pizza Pizza,Earl Grey Drive,300,NA,NA,-75.91605089918674,45.31127310175448
567226642,fast_food,Booster Juice,NA,fast_food,Booster Juice,Earl Grey Drive,300,NA,NA,-75.91596568424139,45.31145936343259
567226643,fast_food,Bangkok Buri,NA,fast_food,NA,Earl Grey Drive,300,NA,NA,-75.91594792472655,45.31149403917097
567226646,fast_food,Subway,NA,fast_food,Subway,Earl Grey Drive,300,NA,NA,-75.91588330982086,45.31161896857793
567226649,restaurant,Digby's Seafood Restaurant,NA,restaurant,NA,Earl Grey Drive,300,NA,NA,-75.91577590034683,45.31182354850798
567226652,restaurant,Amaya Buffet,NA,restaurant,NA,Earl Grey Drive,300,NA,NA,-75.91570469887151,45.311961399372166
567226657,fast_food,Mary Brown's,NA,fast_food,Mary Brown's,Earl Grey Drive,400,NA,NA,-75.91458781220773,45.31182153327005
567226670,restaurant,Tomaso Grilled Pizza & Panini,NA,restaurant,NA,Kanata Avenue,450,NA,NA,-75.90764902983508,45.31110316832625
567230325,fast_food,Dairy Queen,NA,fast_food,Dairy Queen,Terry Fox Drive,499,NA,K2T 1H7,-75.92029108701195,45.31025862283339
567230331,restaurant,Zak's Diner,NA,restaurant,NA,Terry Fox Drive,499,NA,K2T 1H7,-75.91987828414443,45.31103026175649
567230332,restaurant,Fratelli,NA,restaurant,NA,Terry Fox Drive,499,NA,K2T 1H7,-75.9199839771212,45.310973603749936
567230334,restaurant,The Unrefined Olive,NA,restaurant,NA,Terry Fox Drive,499,NA,K2T 1H7,-75.92009696271886,45.310932661332096
567230346,fast_food,Pure Kitchen,NA,fast_food,NA,Terry Fox Drive,499,NA,K2T 1H7,-75.92061984579288,45.31085443123917
567230351,supermarket,Farm Boy,supermarket,NA,Farm Boy,Terry Fox Drive,499,NA,K2T 1H7,-75.92163861393011,45.31076610438056
568323178,fast_food,Milan Pizzeria,NA,fast_food,NA,Rockdale Road,5832,NA,NA,-75.3508847206715,45.35151780633677
569421704,fast_food,Karara: The Indian Takeout,NA,fast_food,NA,Merivale Road,1600,NA,NA,-75.73310559518269,45.34871827393115
569421714,restaurant,36 Pho Viet Cuisine,NA,restaurant,NA,Merivale Road,1600,NA,NA,-75.73353868615635,45.349409699229845
569421734,restaurant,Swiss Chalet,NA,restaurant,Swiss Chalet,Merivale Road,1600,NA,NA,-75.73350619921064,45.349592928168356
570300168,fast_food,Dumpling? Dumpling!,NA,fast_food,NA,Centrepointe Drive,261,NA,NA,-75.77151041150968,45.33875424118933
570300170,restaurant,Lil Negril,NA,restaurant,NA,Centrepointe Drive,261,NA,NA,-75.77158916768674,45.338781613057236
570300175,restaurant,BAAN Thai Restaurant,NA,restaurant,NA,Centrepointe Drive,261,NA,NA,-75.77174309715025,45.339095501568664
570300176,fast_food,Eggroll Factory,NA,fast_food,NA,Centrepointe Drive,261,NA,NA,-75.77163509848846,45.339345548477446
570341943,fast_food,Supreme Kabob House,NA,fast_food,NA,Iris Street,2730,NA,K2C 1E6,-75.7868805273541,45.34762390237457
570367946,cafe,Starbucks,NA,cafe,Starbucks,Robertson Road,1831,NA,NA,-75.8189931955255,45.328249150558
570367947,fast_food,Shawarma Shish,NA,fast_food,NA,Robertson Road,1831,NA,NA,-75.81906459158112,45.32822898290255
570367948,fast_food,Quiznos,NA,fast_food,Quiznos,Robertson Road,1831,NA,NA,-75.81913600408363,45.32820880049748
570367949,restaurant,Pizza Hut,NA,restaurant,Pizza Hut,Robertson Road,1831,NA,NA,-75.81920739668169,45.3281886024634
570367952,restaurant,Lapointe's Seafood Grill,NA,restaurant,NA,Robertson Road,1831,NA,NA,-75.81936549877345,45.32815518339771
570373950,restaurant,Nu Caribbean,NA,restaurant,NA,Castlefrank Road,100,NA,NA,-75.88179209450419,45.29375769131382
570373958,convenience,Circle K,convenience,NA,Circle K,Castlefrank Road,100,NA,NA,-75.88187744587172,45.29379621612076
570373959,restaurant,Lorenzo's,NA,restaurant,NA,Castlefrank Road,100,NA,NA,-75.88173094621929,45.293512896122635
570570087,restaurant,Eggstyle,NA,restaurant,NA,Kanata Avenue,790,NA,NA,-75.9094259262443,45.31040491245022
570570088,restaurant,Baton Rouge,NA,restaurant,NA,Kanata Avenue,790,NA,NA,-75.90945007470053,45.31054071347831
570570089,restaurant,Ox Head Restaurant,NA,restaurant,NA,Kanata Avenue,790,NA,NA,-75.90951490421213,45.31015784709021
570570091,restaurant,Aperitivo,NA,restaurant,NA,Kanata Avenue,655,NA,NA,-75.90963147001986,45.310168705797366
570815670,fast_food,KFC,NA,fast_food,KFC,Trim Road,1375,NA,NA,-75.47758617001827,45.48992074821168
570815671,cafe,Starbucks,NA,cafe,Starbucks,Trim Road,1375,NA,NA,-75.4775910699681,45.48951824415432
570820748,restaurant,The Works,NA,restaurant,NA,Watters Road,900,NA,K4A 0B4,-75.47421735068865,45.481786300243336
570820750,fast_food,Subway,NA,fast_food,Subway,Watters Road,900,NA,K4A 0B4,-75.47412631954947,45.481731961542486
570820754,fast_food,Gabriel Pizza,NA,fast_food,Gabriel Pizza,Watters Road,900,NA,K4A 0B4,-75.47361928042366,45.48182776253226
570820758,fast_food,Prince Shawarma,NA,fast_food,NA,Watters Road,900,NA,NA,-75.47332946942062,45.482072121265205
570820763,restaurant,Johnny Canuck's,NA,restaurant,NA,Watters Road,900,NA,K4A 0B4,-75.47301422348939,45.48234726011312
572229427,pub,Barley Mow,NA,pub,NA,Merivale Road,1541,NA,NA,-75.73495138534757,45.35586895247204
572229430,fast_food,Willy's Pizza,NA,fast_food,NA,Merivale Road,1541,NA,NA,-75.7351000222255,45.35547402034841
573225417,bar,Tailgators,NA,bar,NA,Merivale Road,1642,NA,NA,-75.73161961983112,45.3444939974911
573225423,fast_food,Subway,NA,fast_food,Subway,Merivale Road,1642,NA,NA,-75.7313395173744,45.34523972308531
573225429,fast_food,Pizza Pizza,NA,fast_food,Pizza Pizza,Merivale Road,1642,NA,NA,-75.73128224144283,45.34512220608739
573225445,supermarket,Farm Boy,supermarket,NA,Farm Boy,Merivale Road,1642,NA,NA,-75.73228145045815,45.346454279151324
573225447,supermarket,Metro,supermarket,NA,Metro,Merivale Road,1705,NA,NA,-75.72809022482957,45.344998149352854
573228829,fast_food,Milano Pizzeria,NA,fast_food,NA,Merivale Road,1843,NA,NA,-75.72636355634316,45.33746568616317
573228831,fast_food,Wing Hing Chinese Food,NA,fast_food,NA,Merivale Road,1843,NA,NA,-75.72627988156783,45.337479402152375
573312286,restaurant,The Captain's Boil,NA,restaurant,NA,West Hunt Club Road,290,NA,K2E 0B7,-75.71096866825545,45.33847837752936
573385579,restaurant,Pizza Hut,NA,restaurant,Pizza Hut,Montréal Road,526,NA,NA,-75.6459990006436,45.440611366646024
573799352,fast_food,The Hill Bakehouse And Deli,NA,fast_food,NA,Ogilvie Road,2339,NA,NA,-75.59787126771728,45.45178372999789
574217785,fast_food,Beneci Pizza,NA,fast_food,NA,Cobden Road,1105,NA,NA,-75.77802238726893,45.353021898165416
574217787,fast_food,Silver Dragon,NA,fast_food,NA,Cobden Road,1109,NA,NA,-75.77797193164824,45.35293124822347
574217792,convenience,Iris Food Mart,convenience,NA,NA,Cobden Road,1121,NA,NA,-75.7777625255015,45.35259569200824
574217793,fast_food,Greek on Wheels,NA,fast_food,NA,Cobden Road,1123,NA,NA,-75.77771663472421,45.352515277475604
574589064,fast_food,Little Caesars,NA,fast_food,Little Caesars,Cresthaven Drive,350,NA,K2G 4S4,-75.70933375849675,45.27302664499903
574589075,cafe,Tim Hortons,NA,cafe,Tim Hortons,Cresthaven Drive,350,NA,K2G 4P4,-75.70857614176532,45.27370512724211
574589080,supermarket,FreshCo,supermarket,NA,FreshCo,Cresthaven Drive,350,NA,K2G 4P4,-75.70993037271278,45.27385791054088
575369475,cafe,Melllo's Coffee Shop,NA,cafe,NA,Merivale Road,1516,NA,NA,-75.73749200772394,45.35649817561721
575369489,restaurant,Happy Lamb Hot Pot,NA,restaurant,NA,Merivale Road,1514,NA,NA,-75.73771594446698,45.356545433220646
575369503,convenience,Hungry Ninja,convenience,NA,NA,Merivale Road,1529,NA,NA,-75.73633316802896,45.35678795423725
575369507,restaurant,Merivale Noodle House,NA,restaurant,NA,Merivale Road,1519,NA,NA,-75.73650886758077,45.35708530035111
575369510,fast_food,Subway,NA,fast_food,Subway,Merivale Road,1523,NA,NA,-75.73645213223762,45.35698929445803
575369512,restaurant,Sansotei Ramen,NA,restaurant,NA,Merivale Road,1537,NA,K2G 3J3,-75.73602643538483,45.355856892350054
575408930,fast_food,Villa Pizzeria N' The Greek Place,NA,fast_food,NA,Merivale Road,1009,NA,NA,-75.73280702399086,45.3797380534451
575408953,restaurant,Sundari's Cuisine,NA,restaurant,NA,Merivale Road,1487,NA,NA,-75.73568366899043,45.359334939065235
575408955,restaurant,Casa México,NA,restaurant,NA,Merivale Road,1489,Nepean,K2E 5P3,-75.73593503722657,45.35895679417397
576378462,cafe,Meet Fresh,NA,cafe,NA,Merivale Road,1547,NA,NA,-75.733806352928,45.354810106143645
576378468,cafe,Chatime,NA,cafe,Chatime,Merivale Road,1547,NA,NA,-75.73400418021437,45.35470921959931
576378501,fast_food,KFC,NA,fast_food,KFC,Merivale Road,1556,NA,NA,-75.73617311501313,45.35340289771667
576378518,restaurant,Daal Roti,NA,restaurant,NA,Merivale Road,1556,NA,NA,-75.7358221858967,45.3535668127989
576378521,cafe,OneZo Tapioca,NA,cafe,NA,Merivale Road,1556,NA,NA,-75.73588941763948,45.35353717186608
576378532,restaurant,Sea King Restaurant,NA,restaurant,NA,Merivale Road,1558,NA,NA,-75.73548674881579,45.3530189512168
576378541,cafe,Tiger Sugar,NA,cafe,NA,Merivale Road,1558,NA,NA,-75.73538404875218,45.352903998031884
576400393,fast_food,Asia Garden,NA,fast_food,NA,Dynes Road,886,NA,NA,-75.70444877299742,45.369970776368255
576409128,fast_food,Booster Juice,NA,fast_food,Booster Juice,Merivale Road,1460,NA,NA,-75.73577525203169,45.362431473669915
576409130,cafe,Starbucks,NA,cafe,Starbucks,Merivale Road,1460,NA,NA,-75.73553207418895,45.362499680108556
576409163,restaurant,La Casa Del Gusto,NA,restaurant,NA,Merivale Road,1460,NA,NA,-75.73459819382258,45.36202494285909
576412262,fast_food,Mucho Burrito,NA,fast_food,Mucho Burrito,Baseline Road,1385,NA,K2C 3G1,-75.73794782435026,45.36252515806541
576412266,fast_food,Zaky Grill,NA,fast_food,NA,Baseline Road,1385,NA,K2C 3G1,-75.7383935718156,45.36233562268883
576412268,fast_food,The Burger's Priest,NA,fast_food,The Burger's Priest,Baseline Road,1365,NA,NA,-75.73739561584493,45.36276619127011
576869290,restaurant,Lucky Dragon,NA,restaurant,NA,Hazeldean Road,6081,NA,NA,-75.93193751975136,45.27308988374773
576869291,pub,Brew Revolution,NA,pub,NA,Hazeldean Road,6081,NA,NA,-75.93200743243204,45.273045961005124
576869294,restaurant,Pocopazzo,NA,restaurant,NA,Hazeldean Road,6081,NA,NA,-75.93223204704627,45.272925100028985
576869297,fast_food,Gabriel Pizza,NA,fast_food,Gabriel Pizza,Hazeldean Road,6081,NA,NA,-75.93240999293853,45.27281335288191
576869298,fast_food,Mucho Burrito,NA,fast_food,Mucho Burrito,Hazeldean Road,6081,NA,NA,-75.93245578129087,45.27276616181161
576873990,restaurant,Pelican Fishery & Grill,NA,restaurant,NA,Bank Street,1500,NA,NA,-75.67042192761633,45.38107256888785
576873991,supermarket,Farm Boy,supermarket,NA,Farm Boy,Bank Street,1500,NA,K1H 7Z1,-75.67026381409565,45.38141287256198
576881312,fast_food,Domino's,NA,fast_food,Domino's,Campeau Drive,8221,NA,NA,-75.92309626752564,45.305530340803685
576883845,restaurant,St. Louis Bar & Grill,NA,restaurant,St. Louis Bar & Grill,Tenth Line Road,2280,NA,NA,-75.48335349730746,45.45196570519416
576883846,cafe,Tim Hortons,NA,cafe,Tim Hortons,Tenth Line Road,2280,NA,NA,-75.48345285485622,45.45207247534711
576883848,fast_food,Little Caesars,NA,fast_food,Little Caesars,Tenth Line Road,2284,NA,NA,-75.4831421860691,45.45164949716174
576883849,restaurant,Culinaire d'Orléans,NA,restaurant,NA,Tenth Line Road,2284,NA,NA,-75.4831822672276,45.45170704411199
576883854,restaurant,Tarboush,NA,restaurant,NA,Tenth Line Road,2288,NA,NA,-75.48440323570453,45.45106604242694
576883861,restaurant,Persis Grill,NA,restaurant,NA,Tenth Line Road,2288,NA,NA,-75.48436438525788,45.45095321005515
576883869,supermarket,Sobeys,supermarket,NA,Sobeys,Tenth Line Road,2276,NA,NA,-75.48507366768997,45.45220961759183
576886775,fast_food,McDonald's,NA,fast_food,McDonald's,Palladium Drive,3015,NA,NA,-75.94126066640627,45.29581849514974
576918513,fast_food,Harvey's,NA,fast_food,Harvey's,Eagleson Road,700,NA,NA,-75.86772385107129,45.28663145146811
576918516,fast_food,Domino's,NA,fast_food,Domino's,Eagleson Road,700,NA,NA,-75.8676877038801,45.28580943648108
576918525,fast_food,Subway,NA,fast_food,Subway,Eagleson Road,700,NA,NA,-75.86842120114919,45.28623405595786
576918526,fast_food,Pita Pit,NA,fast_food,Pita Pit,Eagleson Road,700,NA,NA,-75.86845165464162,45.28625635381453
577126701,restaurant,Benny & Co.,NA,restaurant,Benny & Co.,Innes Road,4120,NA,NA,-75.50276294465179,45.455887570987116
577126702,restaurant,Lone Star Texas Grill,NA,restaurant,NA,Innes Road,4110,NA,NA,-75.5036086230033,45.45566493582201
577926260,fast_food,Ginko Garden Chinese Food,NA,fast_food,NA,St-Laurent Boulevard,2225,NA,NA,-75.617310887601,45.389612043028905
577926263,fast_food,Milano Pizzeria,NA,fast_food,NA,St-Laurent Boulevard,2241,NA,NA,-75.61717196638332,45.38936492291426
578263652,fast_food,Subway,NA,fast_food,Subway,Jeanne-d'Arc Boulevard North,6481,NA,NA,-75.53761749851115,45.47960575075054
578263660,fast_food,House of Pizza Plus,NA,fast_food,NA,Jeanne-d'Arc Boulevard North,6505,NA,NA,-75.53773404684567,45.47987964488623
578263665,fast_food,Greek Plus,NA,fast_food,NA,Jeanne-d'Arc Boulevard North,6483,NA,NA,-75.5375533411921,45.4796234017136
578263666,fast_food,Aljabal Bakery,NA,fast_food,NA,Jeanne-d'Arc Boulevard North,6469,NA,NA,-75.53775830055916,45.48003294735921
578268886,restaurant,Bella Vista,NA,restaurant,NA,Alta Vista Drive,2629,NA,NA,-75.66208167718602,45.37276094216902
578268895,restaurant,Chillies,NA,restaurant,NA,Alta Vista Drive,2629,NA,NA,-75.66235100333125,45.37239269813737
578268901,restaurant,Ariana Kebab House,NA,restaurant,NA,Alta Vista Drive,2629,NA,NA,-75.66256904961429,45.372296211950584
578268905,supermarket,Your Independent Grocer,supermarket,NA,Your Independent Grocer,Alta Vista Drive,2629,NA,NA,-75.66305429461623,45.37227099944933
578268909,restaurant,Cora,NA,restaurant,Cora,Alta Vista Drive,2629,NA,NA,-75.662089957447,45.37344665338527
578269812,fast_food,Subway,NA,fast_food,Subway,Alta Vista Drive,1567,NA,NA,-75.65734999645932,45.408524107841394
578269815,convenience,Vista Min-a-Mart,convenience,NA,NA,Alta Vista Drive,1565,NA,NA,-75.65731135084661,45.40859605060362
578269816,restaurant,Aahar,NA,restaurant,NA,Alta Vista Drive,1573,NA,NA,-75.65743704980562,45.40836239647813
578269817,fast_food,Super Bite Shawarma,NA,fast_food,NA,Alta Vista Drive,1577,NA,NA,-75.65749571202997,45.40831549660764
578272888,restaurant,Sala Thai,NA,restaurant,NA,Alta Vista Drive,2666,NA,NA,-75.66355886011667,45.3735322717774
578272890,fast_food,KFC,NA,fast_food,KFC,Alta Vista Drive,2670,NA,NA,-75.66366494293244,45.373505057834265
578272891,fast_food,Subway,NA,fast_food,Subway,Alta Vista Drive,2678,NA,NA,-75.66380416928432,45.37348753847221
578272893,fast_food,Mango's,NA,fast_food,NA,Alta Vista Drive,2702,NA,NA,-75.663916160601,45.37347853036113
578272895,cafe,PopulariTea,NA,cafe,NA,Alta Vista Drive,2690,NA,NA,-75.664014532941,45.37346364112872
578272908,fast_food,Gabriel Pizza,NA,fast_food,Gabriel Pizza,Alta Vista Drive,2660,NA,NA,-75.66333212312146,45.37364700331534
578287129,fast_food,Chess Pizza,NA,fast_food,NA,Viewmount Drive,350,NA,NA,-75.71490664788165,45.34895584890118
578287133,convenience,Quickie,convenience,NA,NA,Viewmount Drive,350,NA,NA,-75.71496220121773,45.34915304954922
578296236,convenience,Hasty Market,convenience,NA,NA,Prince Of Wales Drive,1896,NA,NA,-75.70506920111873,45.353696098823235
