osm_id,name,ons_type,type,shop,amenity,brand,addr.street,addr.housenumber,addr.city,addr.postcode,lon,lat
190507627,Petro-Canada,convenience,convenience,convenience,NA,Petro-Canada,Terry Fox Drive,570,NA,NA,-75.91563327005883,45.30803878988576
191017583,Palki Cuisine of India,restaurant,restaurant,NA,restaurant,NA,Russell Road,6501,Carlsbad Springs,NA,-75.45582915787303,45.36950005260466
191989049,MacEwen,convenience,convenience,convenience,NA,NA,Albion Road,5546,NA,K1X 1A8,-75.59481589072915,45.26984072163756
192000674,IGA Extra,grocery,supermarket,supermarket,NA,IGA,Boulevard Saint-Joseph,1130,Gatineau,J8Z 1T3,-75.73797999781861,45.472430567129535
192139910,Quickie,convenience,convenience,convenience,NA,NA,Caldwell Avenue,1435,NA,NA,-75.7348966383415,45.37282141590815
195438038,Circle K,convenience,convenience,convenience,NA,Circle K,Coleman Street,324,Carleton Place,K7C 4M7,-76.12789294905284,45.13961491422972
195440529,FreshCo,grocery,supermarket,supermarket,NA,FreshCo,Lansdowne Avenue,110,NA,NA,-76.13957213341122,45.134018758042096
195441386,Fisherman Palace Chinese Restaurant,restaurant,restaurant,NA,restaurant,NA,Munro Street,45,NA,NA,-76.14003834951666,45.13694294883914
196504530,The Carleton Tavern,restaurant,pub,NA,pub,NA,Armstrong Street,223,NA,NA,-75.73014146758027,45.40210656551572
196942582,Mia's Indian Cuisine,restaurant,restaurant,NA,restaurant,NA,Richmond Road,917,NA,NA,-75.77483419979806,45.3780833517407
201631223,Ultramar,convenience,convenience,convenience,NA,Ultramar,Merivale Road,1543,NA,NA,-75.7354151974235,45.35497905197816
201851182,Swiss Chalet,restaurant,restaurant,NA,restaurant,Swiss Chalet,Bank Street,1910,NA,NA,-75.66286697040069,45.36846821496737
202027349,NA,convenience,convenience,convenience,NA,NA,Avenue Gatineau,255,NA,J8T 4J7,-75.71911458956971,45.488707197726534
209257254,Walmart Supercentre,grocery,supermarket,supermarket,NA,Walmart,Industrial Avenue,450,NA,NA,-75.64987960427683,45.41313471845754
209263485,Scores,restaurant,restaurant,NA,restaurant,Scores,NA,NA,NA,NA,-75.6452588706466,45.4132817582976
217978240,Tim Hortons,fast_food,cafe,NA,cafe,Tim Hortons,NA,NA,NA,NA,-75.80546688729332,45.38635578222335
218465319,Thruway Restaurant,restaurant,restaurant,NA,restaurant,NA,Highway 7,10432,NA,NA,-76.12201514967617,45.131691400174425
218467987,Dairy Queen,fast_food,fast_food,NA,fast_food,Dairy Queen,Highway 7,10497,NA,NA,-76.12396575489173,45.12910473647241
218815745,Tim Hortons,fast_food,cafe,NA,cafe,Tim Hortons,Carling Avenue,2970,NA,NA,-75.80280080978059,45.3555501990035
219306003,Johnny Canuck's,restaurant,restaurant,NA,restaurant,NA,Bank Street,4768,NA,K1T 3W7,-75.59404189623832,45.31843251146345
219306013,Tim Hortons,fast_food,cafe,NA,cafe,Tim Hortons,Bank Street,4764,NA,K1T 3W7,-75.59324804788005,45.318823159156516
219306015,FreshCo,grocery,supermarket,supermarket,NA,FreshCo,Bank Street,4750,NA,K1T 0K8,-75.59580411676899,45.3190879488254
220466537,Beckwith Convenience,convenience,convenience,convenience,NA,NA,Highway 15,7096,NA,NA,-76.10524363888834,45.10689549784593
221090932,Newport,restaurant,restaurant,NA,restaurant,NA,Churchill Avenue North,322,NA,NA,-75.75555042916517,45.39457266253729
223280425,Starbucks,fast_food,cafe,NA,cafe,Starbucks,Woodroffe Avenue,3302,NA,NA,-75.7188783502156,45.275068149914304
223318552,Farm Boy,grocery,supermarket,supermarket,NA,Farm Boy,Woodroffe Avenue,3033,NA,K2G 6H2,-75.72407130070368,45.288602279932576
223407047,Barrhaven Market,convenience,convenience,convenience,NA,NA,Woodroffe Avenue,2910,NA,K2J 4G3,-75.72876861762914,45.292784638569074
223407053,Shell Select,convenience,convenience,convenience,NA,Shell Select,Woodroffe Avenue,2950,NA,K2J 4G3,-75.72831785310137,45.29158654972657
223446332,Tim Hortons,fast_food,cafe,NA,cafe,Tim Hortons,Fallowfield Road,3330,NA,K2J 4P5,-75.73245786156964,45.297526462060965
223446336,McDonald's,fast_food,fast_food,NA,fast_food,McDonald's,Fallowfield Road,3340,NA,K2J 5L1,-75.73288626480688,45.29732833321228
223543013,Bâton Rouge,restaurant,restaurant,NA,restaurant,NA,Boulevard Saint-Joseph,350,Gatineau,J8Y 3Y8,-75.73243669537919,45.442787934222885
223545499,Tia Mart,specialty,deli,deli,NA,NA,Strandherd Drive,3570,NA,K2J 5L4,-75.73695955800181,45.27538540374001
223545505,Circle K,convenience,convenience,convenience,NA,Circle K,Strandherd Drive,3580,NA,K2J 5L4,-75.73841331889733,45.2747497054285
223617890,March Convenience,convenience,convenience,convenience,NA,NA,March Road,700,NA,NA,-75.92484894427885,45.349979570028125
223935734,Burger King,fast_food,fast_food,NA,fast_food,Burger King,March Road,700,NA,NA,-75.92511594011471,45.349879351626676
227985073,The Brookfield Restaurant,restaurant,restaurant,NA,restaurant,NA,Brookfield Road,704,NA,NA,-75.68949325102336,45.372922300215
228619179,Your Independent Grocer,grocery,supermarket,supermarket,NA,Your Independent Grocer,Notre Dame Street,753,NA,NA,-75.30401316325697,45.268960138794064
229189599,McDonald's,fast_food,fast_food,NA,fast_food,McDonald's,County Road 43,2600,NA,NA,-75.65720520162706,45.01873989861338
229189725,Food Basics,grocery,supermarket,supermarket,NA,Food Basics,County Road 43,2615,NA,NA,-75.65934527963849,45.019960726399056
229189727,Tim Hortons,fast_food,cafe,NA,cafe,Tim Hortons,County Road 43,2600,NA,NA,-75.65799509142904,45.0183645163489
229623195,Metro,grocery,supermarket,supermarket,NA,Metro,Innes Road,4510,NA,NA,-75.48407095905672,45.4612353533077
229623197,Tim Hortons,fast_food,cafe,NA,cafe,Tim Hortons,Innes Road,4454,NA,NA,-75.48595439136966,45.4608889879322
230118842,Lebanese Palace,restaurant,restaurant,NA,restaurant,NA,Industrial Avenue,909,NA,NA,-75.62833114937018,45.406731301690215
230280211,Shish Kabab House,fast_food,fast_food,NA,fast_food,NA,Carling Avenue,1679,NA,K2A 1C4,-75.75038969988043,45.37968579951437
231274825,Starbucks,fast_food,cafe,NA,cafe,Starbucks,Coventry Road,380,NA,NA,-75.64923722192943,45.42102246389262
231284215,Shell Select,convenience,convenience,convenience,NA,Shell Select,March Road,2653,NA,K0A 1L0,-76.05045478975421,45.317555503564975
231347341,Metro,grocery,supermarket,supermarket,NA,Metro,Robertson Road,1811,NA,NA,-75.81725900134435,45.33019693985358
231655414,Walmart Supercentre,grocery,supermarket,supermarket,NA,Walmart,Richelieu Street,3001,Rockland,NA,-75.3058860797336,45.53212181188745
231835267,Little Mac's,fast_food,fast_food,NA,fast_food,NA,Wellington Street West,991,NA,K1Y 2Y1,-75.72347206599206,45.40553698056009
231975870,Harvey's,fast_food,fast_food,NA,fast_food,Harvey's,Earl Grey Drive,150,NA,NA,-75.91463951379605,45.3089874035407
231975871,Montana's,restaurant,restaurant,NA,restaurant,Montana's,Earl Grey Drive,140,NA,NA,-75.91417317740078,45.30882875555863
231975872,Mucho Burrito,fast_food,fast_food,NA,fast_food,Mucho Burrito,Earl Grey Drive,130,NA,NA,-75.91490837558446,45.30908958501024
231975935,Kelsey's,restaurant,restaurant,NA,restaurant,Kelsey's,Earl Grey Drive,130,NA,NA,-75.91375785293455,45.30962879983543
231975936,Moxie's,restaurant,restaurant,NA,restaurant,NA,Earl Grey Drive,601,NA,NA,-75.91186410546825,45.309605055311785
232675406,Lapointe,restaurant,restaurant,NA,restaurant,NA,Colchester Square,60,NA,NA,-75.88980372333894,45.32084217357899
233061563,Food Basics,grocery,supermarket,supermarket,NA,Food Basics,County Road 17,3090,Rockland,K4K 1V5,-75.30179565018557,45.54813290047663
233576695,Boston Pizza,restaurant,restaurant,NA,restaurant,Boston Pizza,Roland Michener Drive,135,NA,NA,-75.91228671584594,45.30835468442802
233576696,Jack Astor's,restaurant,restaurant,NA,restaurant,Jack Astor's,Roland Michener Drive,125,NA,NA,-75.91306521506033,45.30847335410363
233576697,The Crazy Horse Stonegrill Steakhouse and Saloon,restaurant,bar,NA,bar,NA,Roland Michener Drive,115,NA,NA,-75.91357801579029,45.308333149792006
233576876,Thaï Express,fast_food,fast_food,NA,fast_food,Thaï Express,Terry Fox Drive,499,NA,K2T 1H7,-75.92030003637392,45.31013315736279
233577107,Food Basics,grocery,supermarket,supermarket,NA,Food Basics,Katimavik Road,150,NA,NA,-75.89564454771742,45.31267930142309
233577473,On the Run,convenience,convenience,convenience,NA,On the Run,Hazeldean Road,480,NA,NA,-75.8895713486415,45.29670530054079
233577475,Arby's,fast_food,fast_food,NA,fast_food,Arby's,Hazeldean Road,474,NA,K2L 4E5,-75.88867572302105,45.29732259199162
233662992,Hawaiian Beach Bar,restaurant,bar,NA,bar,NA,NA,NA,NA,NA,-75.2187482465467,45.315247101978905
233662994,Main Street Restaurant,restaurant,restaurant,NA,restaurant,NA,NA,NA,NA,NA,-75.21856150287114,45.315025618041545
233662996,Penguins Stop Dairy Bar,fast_food,fast_food,NA,fast_food,NA,NA,NA,NA,NA,-75.2180705017873,45.31470826970692
233662997,Ulysses Bar & Grill,fast_food,fast_food,NA,fast_food,NA,NA,NA,NA,NA,-75.21797935175114,45.31514009911916
233662999,VIP,restaurant,bar,NA,bar,NA,NA,NA,NA,NA,-75.21621166762029,45.31606887748372
233809750,Tim Hortons,fast_food,cafe,NA,cafe,Tim Hortons,Carp Road,1130,NA,NA,-75.94072155309021,45.26847793521872
233809970,Farm Boy,grocery,supermarket,supermarket,NA,Farm Boy,Hazeldean Road,6315,NA,NA,-75.94168299841904,45.26645782010348
233810087,Bulk Barn,grocery,supermarket,supermarket,NA,Bulk Barn,Hazeldean Road,457,NA,K2L 1V1,-75.88771050929019,45.30014071676037
233810089,Farm Boy,grocery,supermarket,supermarket,NA,Farm Boy,Hazeldean Road,457,NA,NA,-75.88798621164283,45.29947279735584
233810235,Taco Bell,fast_food,fast_food,NA,fast_food,Taco Bell,Hazeldean Road,461,NA,K2L 1V1,-75.886749551228,45.29954725078401
233810239,Buster's Bar & Grill,restaurant,restaurant,NA,restaurant,NA,Hazeldean Road,420,NA,K2L 4B2,-75.88130048069299,45.301058988566645
233810405,Circle K,convenience,convenience,convenience,NA,Circle K,Hazeldean Road,401,NA,NA,-75.87800854051993,45.30405887043349
233810638,Shell Select,convenience,convenience,convenience,NA,Shell Select,Eagleson Road,106,NA,K2L 2P1,-75.88260891857291,45.3133265853623
233810790,Sukhothai,restaurant,restaurant,NA,restaurant,NA,Robertson Road,2134,NA,NA,-75.83539140747358,45.32082061845048
233810792,Canadian Tire,convenience,convenience,convenience,NA,NA,Robertson Road,2135,NA,NA,-75.83608044704762,45.3214975815997
233811387,Dairy Queen,fast_food,fast_food,NA,fast_food,Dairy Queen,Robertson Road,2036,NA,NA,-75.82857722810122,45.32354756458753
233811394,Mort's Pub,restaurant,pub,NA,pub,NA,Robertson Road,2011,NA,NA,-75.82741799618785,45.32482750093654
233898506,Harvey's,fast_food,fast_food,NA,fast_food,Harvey's,Robertson Road,1946,NA,NA,-75.82383304371139,45.325552055344616
233898512,Tim Hortons,fast_food,cafe,NA,cafe,Tim Hortons,Robertson Road,1879,NA,NA,-75.82118667931009,45.327453320124235
233898921,East Side Mario's,restaurant,restaurant,NA,restaurant,East Side Mario's,Robertson Road,1861,NA,NA,-75.82055957031994,45.328458787359835
233902465,MacEwen,convenience,convenience,convenience,NA,NA,Carling Avenue,3420,NA,NA,-75.83551398676336,45.352011231595284
233902466,Villalucia Supper Club,restaurant,restaurant,NA,restaurant,NA,Carling Avenue,3430,NA,NA,-75.83684162603119,45.35205480378996
233903078,Summerhays Restaurant,restaurant,restaurant,NA,restaurant,NA,Baseline Road,1973,NA,NA,-75.76207281706989,45.35220614894465
233903198,Super Stop,convenience,convenience,convenience,NA,NA,Carling Avenue,3095,NA,NA,-75.8087946282104,45.35386118652485
233903203,Shawarma Palace,fast_food,fast_food,NA,fast_food,NA,Carling Avenue,2961,NA,NA,-75.80320952031565,45.35627882085619
233903209,Manila Mart,convenience,convenience,convenience,NA,NA,Carling Avenue,2924,NA,NA,-75.8012524876452,45.35645030721365
233905579,Dairy Queen,fast_food,fast_food,NA,fast_food,Dairy Queen,Conn Street,2605,NA,NA,-75.79009020718303,45.363597876911136
233908920,Shell Select,convenience,convenience,convenience,NA,Shell Select,Iris Street,2770,NA,NA,-75.78823760243554,45.34751480012757
233910513,Cora,restaurant,restaurant,NA,restaurant,Cora,Carling Avenue,4055,NA,NA,-75.9071056264543,45.3389436893469
233910514,Starbucks,fast_food,cafe,NA,cafe,Starbucks,Carling Avenue,4055,NA,NA,-75.90785401376952,45.338506198437386
234000786,IGA,grocery,supermarket,supermarket,NA,IGA,NA,NA,NA,NA,-75.43376403234103,45.55587072038768
234032096,Gabriel Pizza,fast_food,fast_food,NA,fast_food,Gabriel Pizza,Stonehaven Drive,62,NA,NA,-75.8574298002065,45.292268149904814
234032097,Hurley's,restaurant,restaurant,NA,restaurant,NA,Stonehaven Drive,60,NA,NA,-75.85714145070486,45.29149130109784
235384728,Circle K,convenience,convenience,convenience,NA,Circle K,Terry Fox Drive,501,NA,NA,-75.91871640144721,45.310155017405656
235894225,Le Magasin Général,convenience,convenience,convenience,NA,NA,Chemin d'Aylmer,548,Gatineau,J9H 1B1,-75.81135953077482,45.39817420475621
236327935,Pizza Pizza,fast_food,fast_food,NA,fast_food,Pizza Pizza,Carling Avenue,1779,NA,NA,-75.7545220920076,45.377532513408596
236328144,Tim Hortons,fast_food,cafe,NA,cafe,Tim Hortons,Carling Avenue,1778,NA,NA,-75.75366475646192,45.37711065550395
236328147,McDonald's,fast_food,fast_food,NA,fast_food,McDonald's,Carling Avenue,1884,NA,NA,-75.75836211224,45.37521343017342
236344545,Shell Select,convenience,convenience,convenience,NA,Shell Select,Carling Avenue,1607,NA,K2A 1C4,-75.74749660813744,45.38069222279006
236476397,Thyme & Again,restaurant,restaurant,NA,restaurant,NA,Wellington Street West,1255,NA,NA,-75.7332754212282,45.39968416862052
236481870,The Elmdale Oyster House & Tavern,restaurant,pub,NA,pub,NA,Wellington Street West,1084,NA,NA,-75.72518006126316,45.402999339562434
236799226,Circle K,convenience,convenience,convenience,NA,Circle K,Wellington Street West,1023,NA,K1Y 2Y1,-75.72402648832248,45.40481170212417
236970180,Tim Hortons,fast_food,cafe,NA,cafe,Tim Hortons,NA,NA,NA,NA,-76.13614321475416,45.13546677537757
237107742,Pubwells,restaurant,restaurant,NA,restaurant,NA,Preston Street,96,NA,NA,-75.71471776731094,45.4088741930565
237109083,The Prescott,restaurant,restaurant,NA,restaurant,NA,Preston Street,379,NA,NA,-75.70909853377748,45.4004969054673
237109085,Kuidaore Izakaya,restaurant,restaurant,NA,restaurant,NA,Preston Street,420,NA,NA,-75.70963777353242,45.400342138536445
237109086,Allegro Ristorante,restaurant,restaurant,NA,restaurant,NA,Preston Street,422,NA,NA,-75.70955669867884,45.400241099400276
237109323,Ciccio Ristorante,restaurant,restaurant,NA,restaurant,NA,Preston Street,330,NA,NA,-75.71088351206397,45.40242798190518
237120939,Manphong Supermarket,convenience,convenience,convenience,NA,NA,Somerset Street West,775,NA,NA,-75.70966937080577,45.410144498857605
237159461,Aahar - The Taste of India,restaurant,restaurant,NA,restaurant,NA,Churchill Avenue North,727,NA,K1Z 5G7,-75.74686284843523,45.38121254845902
237315146,Yuzumi,restaurant,restaurant,NA,restaurant,NA,Holland Avenue,83,NA,NA,-75.73236184195065,45.40091369144027
237315379,The Momo Spot,restaurant,restaurant,NA,restaurant,NA,Holland Avenue,79,NA,NA,-75.73244957047027,45.401041198278136
237593148,Golden Palace,restaurant,restaurant,NA,restaurant,NA,Carling Avenue,2195,NA,NA,-75.77174090034143,45.36998505029043
238085276,Miss Molly's Breakfast Club,restaurant,restaurant,NA,restaurant,NA,Laperriere Avenue,1577,NA,NA,-75.74571703608923,45.376720945203296
238117483,Quickie,convenience,convenience,convenience,NA,NA,Parkdale Avenue,255,NA,NA,-75.73118466823585,45.40489441708775
238119932,Clocktower Brew Pub,restaurant,pub,NA,pub,NA,Bank Street,575,NA,NA,-75.6911365435828,45.40835569422198
238120313,Boston Pizza,restaurant,restaurant,NA,restaurant,Boston Pizza,Bank Street,640,NA,NA,-75.69051957655962,45.40630128898822
238897903,Circle K,convenience,convenience,convenience,NA,Circle K,Baseline Road,1827,NA,NA,-75.75594458357587,45.3548309203659
238903196,Heartbreakers Pizza,fast_food,fast_food,NA,fast_food,NA,Parkdale Avenue,465,NA,NA,-75.72768626837093,45.39882850214778
239060118,Chez Monik,restaurant,restaurant,NA,restaurant,NA,Boulevard Saint-Joseph,33,Gatineau,J8Y 3V8,-75.73371815393611,45.42561582572053
239213041,Sobeys,grocery,supermarket,supermarket,NA,Sobeys,March Road,840,NA,NA,-75.93381583492892,45.3578851566229
239254040,Tim Hortons,fast_food,cafe,NA,cafe,Tim Hortons,Eagleson Road,650,NA,NA,-75.86897925718912,45.28833507532641
239508344,Starbucks,fast_food,cafe,NA,cafe,Starbucks,Eagleson Road,690,NA,K2M 2G9,-75.8677619801288,45.28669950647694
239818669,Burrito Gringo,fast_food,fast_food,NA,fast_food,NA,Merivale Road,1715,NA,K2G 3J8,-75.72951819712611,45.34489210125012
239818804,Montana's,restaurant,restaurant,NA,restaurant,Montana's,Merivale Road,1711,NA,K2G 3K2,-75.73004378347431,45.3457648263975
239818893,Pho Thi Noodle Soup,fast_food,fast_food,NA,fast_food,NA,Merivale Road,1691,NA,NA,-75.73020607935392,45.346251438270784
242712129,Hog's Back Restaurant,restaurant,restaurant,NA,restaurant,NA,Dynes Road,888,NA,NA,-75.7045364272165,45.36994806532922
242713825,Jadeland Restaurant,restaurant,restaurant,NA,restaurant,NA,Somerset Street West,625,NA,NA,-75.70455384944086,45.412195031400216
242714052,Saigon Boy Noodle House,restaurant,restaurant,NA,restaurant,NA,Somerset Street West,648,NA,NA,-75.7048854247696,45.411633881561514
242719345,PHO 99 Beef Noodle Soup Restaurant,restaurant,restaurant,NA,restaurant,NA,Lebreton Street North,120,NA,NA,-75.70786973373795,45.40712831602666
242966107,Walmart Supercentre,grocery,supermarket,supermarket,NA,Walmart,Colonnade Drive,340,Kemptville,K0G 1J0,-75.62911857055019,45.029025193381905
242966111,Tim Hortons,fast_food,cafe,NA,cafe,Tim Hortons,Colonnade Drive,301,NA,NA,-75.63370376453932,45.030288551620906
242966115,Bulk Barn,grocery,supermarket,supermarket,NA,Bulk Barn,Ryan's Well Drive,371,NA,NA,-75.63159291569413,45.028559734902004
242966116,A&W,fast_food,fast_food,NA,fast_food,A&W,Colonnade Drive,305,NA,NA,-75.63320686149639,45.029840507455965
242966119,For the Road,convenience,convenience,convenience,NA,NA,County Road 43,2955,NA,NA,-75.64001089821792,45.02886193932318
243071066,C-Store,convenience,convenience,convenience,NA,NA,County Road 43,2985,NA,NA,-75.63763807182588,45.03000865638596
244243181,Food Basics,grocery,supermarket,supermarket,NA,Food Basics,Cyrville Road,1021,NA,K1J 7S3,-75.6365958986364,45.42670420201027
244243182,Silk Road Restaurant,restaurant,restaurant,NA,restaurant,NA,Cyrville Road,1021,NA,NA,-75.63588549584169,45.42572116889257
244243194,Biggs,restaurant,restaurant,NA,restaurant,NA,St-Laurent Boulevard,1099,NA,NA,-75.63770938661051,45.426042143993755
244442925,Hardstone Grill,restaurant,restaurant,NA,restaurant,NA,Roydon Place,1,NA,K2E 1A3,-75.72555776569494,45.33865292195689
244568294,Carlsbad Variety,convenience,convenience,convenience,NA,NA,Russell Road,6500,Carlsbad Springs,NA,-75.45567326364787,45.368975531864734
244593903,Tim Hortons,fast_food,cafe,NA,cafe,Tim Hortons,St. Joseph Boulevard,2895,NA,NA,-75.51860166179702,45.47499764968286
245475632,Circle K,convenience,convenience,convenience,NA,Circle K,Greenbank Road,299,NA,NA,-75.77736283721367,45.32379741928745
246860636,Dairy Queen,fast_food,fast_food,NA,fast_food,Dairy Queen,St-Laurent Boulevard,345,NA,NA,-75.6514066857058,45.449658981575205
246860638,Mia's Indian Cuisine,restaurant,restaurant,NA,restaurant,NA,St-Laurent Boulevard,327,NA,NA,-75.65157619532471,45.44999327091971
246860642,Cat's,restaurant,restaurant,NA,restaurant,NA,St-Laurent Boulevard,319,NA,NA,-75.65170585362479,45.450259349426105
249256392,Ten Sushi Japanese Restaurant,restaurant,restaurant,NA,restaurant,NA,Bank Street,1490,NA,NA,-75.67039040728609,45.38171082632039
249256393,Colonnade Pizza,restaurant,restaurant,NA,restaurant,NA,Bank Street,1500,NA,NA,-75.66934366022296,45.380822989998634
250548973,3 Brewers,restaurant,restaurant,NA,restaurant,3 Brasseurs,Kanata Avenue,565,NA,K2T 1K5,-75.90825478953504,45.31006549907102
250694723,Kettleman's Bagels,fast_food,fast_food,NA,fast_food,NA,Bank Street,912,NA,NA,-75.68696897737097,45.3998974063089
250911753,Le Forum,restaurant,restaurant,NA,restaurant,NA,NA,NA,NA,NA,-75.6985861868053,45.456947208049485
252231588,Circle K,convenience,convenience,convenience,NA,Circle K,Prince Of Wales Drive,2162,NA,NA,-75.70192426346183,45.333334233136355
252266021,Starbucks,fast_food,cafe,NA,cafe,Starbucks,Prince Of Wales Drive,2271,NA,NA,-75.70152059198278,45.32737084586002
255396635,Das Lokal,restaurant,restaurant,NA,restaurant,NA,Dalhousie Street,190,NA,NA,-75.69423683466985,45.432176671671414
255988547,Walmart Supercentre,grocery,supermarket,supermarket,NA,Walmart,Fernbank Road,5357,NA,NA,-75.87232903911772,45.275193474938476
255988615,Bulk Barn,grocery,supermarket,supermarket,NA,Bulk Barn,Fernbank Road,5375,NA,K2S 0T7,-75.87117723599731,45.273491791472274
256018211,Mazarine,restaurant,restaurant,NA,restaurant,NA,Kent Street,282,NA,K2P 2A4,-75.69921485164447,45.41496371962882
257109723,Mr. Mozarella,fast_food,fast_food,NA,fast_food,NA,NA,NA,NA,NA,-76.14400294916035,45.13806110257875
257157053,Reynolds Restaurant,restaurant,restaurant,NA,restaurant,NA,Clyde Avenue North,874,NA,NA,-75.74895361777425,45.37659031859338
257158830,Pita Bell Kebab,fast_food,fast_food,NA,fast_food,NA,Carling Avenue,1696,NA,NA,-75.75051279621242,45.378601332019066
257178559,Harvey's,fast_food,fast_food,NA,fast_food,Harvey's,Merivale Road,1650,NA,NA,-75.72988803433772,45.3442005893005
257374419,TV's Fries,fast_food,fast_food,NA,fast_food,NA,NA,NA,NA,NA,-75.72768863867495,45.33512846599487
257904944,Silver Spoon,restaurant,restaurant,NA,restaurant,NA,Carling Avenue,1775,NA,NA,-75.75416790184846,45.377694717022464
258179900,Circle K,convenience,convenience,convenience,NA,Circle K,Stonehaven Drive,62,NA,NA,-75.85814330317248,45.29132112460014
258269797,La Roma Restaurant,restaurant,restaurant,NA,restaurant,NA,Preston Street,430,NA,NA,-75.70923739283425,45.39977420623182
258269889,Simply Biscotti,fast_food,cafe,NA,cafe,NA,Preston Street,354,NA,NA,-75.71043138296666,45.40180645348039
258270128,Il Primo,restaurant,restaurant,NA,restaurant,NA,Preston Street,371,NA,NA,-75.70937583572483,45.40080221661773
258271691,Wandee Thai Cuisine,restaurant,restaurant,NA,restaurant,NA,Beech Street,40,NA,NA,-75.70780135272264,45.40087983560043
258271694,Nutty Greek Bake Shop,fast_food,cafe,NA,cafe,NA,Rochester Street,490 B,NA,NA,-75.70756661455272,45.40104988119737
258271963,The Moonroom,restaurant,bar,NA,bar,NA,Preston Street,442,NA,NA,-75.70879559849865,45.39905739677496
258320391,Di Rienzo Grocery & Deli,specialty,deli,deli,NA,NA,Beech Street,111,NA,K1S 4P1,-75.71215791131566,45.40003612056286
258419136,North & Navy,restaurant,restaurant,NA,restaurant,NA,Nepean Street,226,NA,K2P 0B8,-75.6990761011765,45.416710932627865
259456820,Dairy Queen,fast_food,fast_food,NA,fast_food,Dairy Queen,Bank Street,1272,NA,NA,-75.67976391336227,45.39033376031022
259456822,The Strand Fish & Chips,fast_food,fast_food,NA,fast_food,NA,Bank Street,1265,NA,K1S 3Y2,-75.67967363563699,45.39078222194578
259846788,Hing Wah Restaurant,restaurant,restaurant,NA,restaurant,NA,Bridge Street,NA,NA,NA,-76.14801820023183,45.141637099993474
261582627,Highway 7 Convenience Centre,convenience,convenience,convenience,NA,NA,Highway 7,13659,Innisville,K7C 3P1,-76.24863624946529,45.06008744824455
261967903,A&W,fast_food,fast_food,NA,fast_food,A&W,Edgewater Street,41,NA,NA,-75.90018680180845,45.29700890017151
262721279,East India Company,restaurant,restaurant,NA,restaurant,NA,Robertson Road,1993,NA,K2H 5B7,-75.82661389358714,45.32502444083694
262861747,Two Six {Ate},restaurant,restaurant,NA,restaurant,NA,Preston Street,268,NA,NA,-75.71193867107623,45.404199313365446
262861748,Kochu sushi and korean food,restaurant,restaurant,NA,restaurant,NA,Preston Street,266,NA,NA,-75.71194575721452,45.40427947659102
262861749,DreamLand Cafe,restaurant,restaurant,NA,restaurant,NA,Preston Street,262,NA,NA,-75.71201660560423,45.40433196812683
262861750,Green Papaya,restaurant,restaurant,NA,restaurant,NA,Preston Street,256,NA,NA,-75.71209811205175,45.404422078000486
262866731,Giovanni,restaurant,restaurant,NA,restaurant,NA,Preston Street,362,NA,NA,-75.71018628233045,45.40135014106485
262866732,La Favorita,restaurant,restaurant,NA,restaurant,NA,Preston Street,356,NA,NA,-75.71039827132186,45.40149059706684
262866733,Flapjack's Canadian Diner,restaurant,restaurant,NA,restaurant,NA,Preston Street,354 A,NA,NA,-75.71051083477258,45.401563711730006
262901797,Cornerstone,restaurant,restaurant,NA,restaurant,NA,Clarence Street,92,NA,NA,-75.69270593897447,45.429021155345296
263567665,Thaï Express,fast_food,fast_food,NA,fast_food,Thaï Express,Richmond Road,1315,NA,NA,-75.79065888747833,45.36328776991075
264399747,Riviera,restaurant,restaurant,NA,restaurant,NA,Sparks Street,62,NA,NA,-75.69632996257567,45.423069072887856
264693947,Dairy Queen,fast_food,fast_food,NA,fast_food,Dairy Queen,Madawaska Boulevard,136,NA,K7S 2C8,-76.34461841098253,45.43370842071406
264693949,Mama Rosa Pizzaria,restaurant,restaurant,NA,restaurant,NA,Laird Street,18,NA,K7S 1W5,-76.34406510313453,45.433617247234345
264797709,No Frills,grocery,supermarket,supermarket,NA,No Frills,Winners Circle,39,NA,K7S 3G9,-76.36949530340509,45.42176586647705
264797713,McDonald's,fast_food,fast_food,NA,fast_food,McDonald's,Baskin Drive West,NA,NA,NA,-76.3689835139796,45.42425217030702
264973184,Franktown Grocery,convenience,convenience,convenience,NA,NA,Highway 15,9645,Franktown,K7A 4S7,-76.05936904826856,45.03876155015846
266067034,Five Guys,fast_food,fast_food,NA,fast_food,Five Guys,Greenbank Road,1181,NA,K2J 4Y6,-75.74803104736361,45.27446430919036
266680155,Bayscorner,convenience,convenience,convenience,NA,NA,Bay Street,245,NA,NA,-75.70405880715651,45.41547364806263
270213045,Green Papaya,restaurant,restaurant,NA,restaurant,NA,Baseline Road,1374,NA,NA,-75.73701460822265,45.362225183465725
270213695,Tim Hortons,fast_food,cafe,NA,cafe,Tim Hortons,Baseline Road,1384,NA,NA,-75.7378311958717,45.36177110021826
270427766,Constance Bay General Store,convenience,convenience,convenience,NA,NA,Constance Bay Road,115,NA,K0A 3M0,-76.07353443927451,45.48649645477454
273545127,Larrimac Golf Club,restaurant,restaurant,NA,restaurant,NA,Route 105,1148,Chelsea,J9B 1P4,-75.82742945100028,45.55436164931071
273574749,Le Pub Chelsea,restaurant,pub,NA,pub,NA,Chemin Old Chelsea,238,Chelsea,J9B 1J3,-75.81030122557918,45.503227953558145
